ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
KS-135,Ness County,Kansas,42,1.8,114,40.2,
KS-137,Norton County,Kansas,39.6,1.5,102,38.2,
KS-139,Osage County,Kansas,46.7,3.5,127,43.1,
KS-141,Osborne County,Kansas,42.2,2.3,120,39.9,
KS-143,Ottawa County,Kansas,44.7,2.6,123,42.1,
KS-145,Pawnee County,Kansas,43,1.1,103,41.9,
KS-147,Phillips County,Kansas,41.2,2.4,125,38.8,
KS-149,Pottawatomie County,Kansas,44.7,3.3,127,41.4,
KS-151,Pratt County,Kansas,44.8,1.4,114,43.3,
KS-153,Rawlins County,Kansas,38.5,1.4,104,37.1,
KS-155,Reno County,Kansas,45.2,1.7,111,43.5,
KS-157,Republic County,Kansas,43.1,3.2,126,40,
KS-159,Rice County,Kansas,44.4,1.5,110,43,
KS-161,Riley County,Kansas,44.9,3.3,126,41.6,
KS-163,Rooks County,Kansas,41.2,1.4,104,39.7,
KS-165,Rush County,Kansas,42.1,1.1,98,41,
KS-167,Russell County,Kansas,42.9,1.9,113,41,
KS-169,Saline County,Kansas,45.2,2.4,120,42.8,
KS-171,Scott County,Kansas,40,1.6,108,38.4,
KS-173,Sedgwick County,Kansas,46.4,2.1,115,44.4,
KS-175,Seward County,Kansas,42.1,0.9,97,41.2,
KS-177,Shawnee County,Kansas,45.6,2.9,124,42.6,
KS-179,Sheridan County,Kansas,39.6,1.4,105,38.1,
KS-181,Sherman County,Kansas,38.4,1.6,114,36.8,
KS-183,Smith County,Kansas,41.8,2.9,127,38.9,
KS-185,Stafford County,Kansas,43.9,1,103,42.9,
KS-187,Stanton County,Kansas,40,0.3,79,39.7,
KS-189,Stevens County,Kansas,41.3,0.9,92,40.4,
KS-191,Sumner County,Kansas,47.1,1.9,111,45.2,
KS-193,Thomas County,Kansas,38.4,1.1,100,37.3,
KS-195,Trego County,Kansas,41.4,1.7,109,39.7,
KS-197,Wabaunsee County,Kansas,45.5,3.2,126,42.3,
KS-199,Wallace County,Kansas,39.5,1.6,115,37.9,
KS-201,Washington County,Kansas,43.2,3,126,40.2,
KS-203,Wichita County,Kansas,39.1,0.8,93,38.3,
KS-205,Wilson County,Kansas,47.9,2.2,119,45.7,
KS-207,Woodson County,Kansas,47.4,2.8,124,44.6,
KS-209,Wyandotte County,Kansas,46.3,2.8,126,43.5,
KY-001,Adair County,Kentucky,46.9,3,122,43.9,
KY-003,Allen County,Kentucky,47.4,2.1,118,45.3,
KY-005,Anderson County,Kentucky,45.8,2.3,116,43.6,
KY-007,Ballard County,Kentucky,49.3,2.8,123,46.5,
KY-009,Barren County,Kentucky,46.5,1.8,113,44.7,
KY-011,Bath County,Kentucky,44.7,1.8,112,42.8,
KY-013,Bell County,Kentucky,44.5,1.3,102,43.2,
KY-015,Boone County,Kentucky,46.2,3.1,124,43.1,
KY-017,Bourbon County,Kentucky,44.7,2.1,114,42.6,
KY-019,Boyd County,Kentucky,45.4,2.9,124,42.5,
KY-021,Boyle County,Kentucky,45.9,2.1,123,43.8,
KY-023,Bracken County,Kentucky,44.5,2.1,116,42.3,
KY-025,Breathitt County,Kentucky,46.1,2.1,124,44,
KY-027,Breckinridge County,Kentucky,45.5,1.8,111,43.8,
KY-029,Bullitt County,Kentucky,46.9,2.5,120,44.5,
KY-031,Butler County,Kentucky,47.8,2.5,121,45.4,
KY-033,Caldwell County,Kentucky,48.1,1.8,111,46.3,
KY-035,Calloway County,Kentucky,48.9,2.2,118,46.7,
KY-037,Campbell County,Kentucky,45.5,2.5,118,43.1,
KY-039,Carlisle County,Kentucky,49.3,2.5,123,46.8,
KY-041,Carroll County,Kentucky,46.7,3.3,121,43.4,
KY-043,Carter County,Kentucky,44,2.5,118,41.5,
KY-045,Casey County,Kentucky,46.2,2.7,121,43.6,
KY-047,Christian County,Kentucky,48.9,2.6,119,46.4,
KY-049,Clark County,Kentucky,45.2,2,116,43.2,
KY-051,Clay County,Kentucky,45.6,2,119,43.6,
KY-053,Clinton County,Kentucky,47.4,3.2,123,44.2,
KY-055,Crittenden County,Kentucky,48,1.9,115,46.1,
KY-057,Cumberland County,Kentucky,47.4,2.8,122,44.5,
KY-059,Daviess County,Kentucky,46.8,1.6,110,45.3,
KY-061,Edmonson County,Kentucky,47,2.2,120,44.8,
KY-063,Elliott County,Kentucky,44,2.2,116,41.8,
KY-065,Estill County,Kentucky,46,1.8,118,44.2,
KY-067,Fayette County,Kentucky,45.1,1.9,113,43.1,
KY-069,Fleming County,Kentucky,44.1,1.9,114,42.2,
KY-071,Floyd County,Kentucky,45.4,1.5,107,43.9,
KY-073,Franklin County,Kentucky,46.1,2.6,121,43.5,
KY-075,Fulton County,Kentucky,49.3,1.8,118,47.5,
KY-077,Gallatin County,Kentucky,46.7,3.4,123,43.3,
KY-079,Garrard County,Kentucky,46.1,2,116,44.1,
KY-081,Grant County,Kentucky,45.9,2.8,120,43.1,
KY-083,Graves County,Kentucky,49,2.2,120,46.8,
KY-085,Grayson County,Kentucky,46.2,2.4,118,43.9,
KY-087,Green County,Kentucky,46.7,2.3,118,44.3,
KY-089,Greenup County,Kentucky,44.4,2.8,118,41.6,
KY-091,Hancock County,Kentucky,45.7,1,96,44.7,
KY-093,Hardin County,Kentucky,46.1,2.3,119,43.8,
KY-095,Harlan County,Kentucky,44.1,1.2,100,42.9,
KY-097,Harrison County,Kentucky,45,2.2,117,42.8,
KY-099,Hart County,Kentucky,46.4,2,119,44.3,
KY-101,Henderson County,Kentucky,47.5,1.5,108,46,
KY-103,Henry County,Kentucky,46,2.8,118,43.2,
KY-105,Hickman County,Kentucky,49.1,2,119,47.1,
KY-107,Hopkins County,Kentucky,48.4,2,118,46.4,
KY-109,Jackson County,Kentucky,45.4,1.9,118,43.5,
KY-111,Jefferson County,Kentucky,47,2.6,119,44.4,
KY-113,Jessamine County,Kentucky,45.7,1.9,113,43.7,
KY-115,Johnson County,Kentucky,44.7,1.9,115,42.8,
KY-117,Kenton County,Kentucky,45.8,2.7,120,43,
KY-119,Knott County,Kentucky,45.1,1.5,107,43.5,
KY-121,Knox County,Kentucky,45.4,1.8,115,43.6,
KY-123,Larue County,Kentucky,46.2,2.1,119,44.1,
KY-125,Laurel County,Kentucky,45.7,2.1,119,43.6,
KY-127,Lawrence County,Kentucky,44.6,2.2,118,42.4,
KY-129,Lee County,Kentucky,46.1,1.8,120,44.2,
KY-131,Leslie County,Kentucky,45.3,1.7,117,43.6,
KY-133,Letcher County,Kentucky,44.1,1,96,43.1,
KY-135,Lewis County,Kentucky,43.7,2.2,113,41.6,
KY-137,Lincoln County,Kentucky,45.8,2.2,120,43.7,
KY-139,Livingston County,Kentucky,48.5,2.2,119,46.3,
KY-141,Logan County,Kentucky,48.6,2.6,124,46,
KY-143,Lyon County,Kentucky,48.5,1.9,111,46.6,
KY-145,McCracken County,Kentucky,49.1,2.6,122,46.5,
KY-147,McCreary County,Kentucky,45.8,2.2,120,43.6,
KY-149,McLean County,Kentucky,47.9,2,115,45.9,
KY-151,Madison County,Kentucky,46,1.9,116,44.1,
KY-153,Magoffin County,Kentucky,45.2,2,120,43.1,
KY-155,Marion County,Kentucky,46.3,2.3,123,44,
KY-157,Marshall County,Kentucky,49.1,2.2,118,46.9,
KY-159,Martin County,Kentucky,44.8,1.3,102,43.6,
KY-161,Mason County,Kentucky,43.9,2,116,41.9,
KY-163,Meade County,Kentucky,45.6,1.9,114,43.7,
KY-165,Menifee County,Kentucky,44.8,1.8,115,43,
KY-167,Mercer County,Kentucky,45.9,2.1,116,43.8,
KY-169,Metcalfe County,Kentucky,46.1,2.2,117,43.9,
KY-171,Monroe County,Kentucky,46.4,2,113,44.4,
KY-173,Montgomery County,Kentucky,44.8,2.1,116,42.7,
KY-175,Morgan County,Kentucky,44.6,1.9,116,42.7,
KY-177,Muhlenberg County,Kentucky,48.4,2.3,124,46.1,
KY-179,Nelson County,Kentucky,46.4,2.2,119,44.2,
KY-181,Nicholas County,Kentucky,44.4,2.1,113,42.4,
KY-183,Ohio County,Kentucky,47.2,2.1,116,45,
KY-185,Oldham County,Kentucky,45.9,2.5,119,43.4,
KY-187,Owen County,Kentucky,46.1,2.9,119,43.3,
KY-189,Owsley County,Kentucky,46.1,2,120,44.2,
KY-191,Pendleton County,Kentucky,45.4,2.4,118,42.9,
KY-193,Perry County,Kentucky,45.5,1.7,115,43.8,
KY-195,Pike County,Kentucky,45.2,1.1,95,44.1,
KY-197,Powell County,Kentucky,45.6,1.9,116,43.7,
KY-199,Pulaski County,Kentucky,46.4,2.4,121,43.9,
KY-201,Robertson County,Kentucky,44.4,2.1,116,42.3,
KY-203,Rockcastle County,Kentucky,45.8,2,119,43.8,
KY-205,Rowan County,Kentucky,44,1.7,111,42.3,
KY-207,Russell County,Kentucky,47.1,3.2,124,43.9,
KY-209,Scott County,Kentucky,45.3,2.3,116,43,
KY-211,Shelby County,Kentucky,45.6,2.3,118,43.2,
KY-213,Simpson County,Kentucky,48.3,2.4,123,45.8,
KY-215,Spencer County,Kentucky,46.1,2.3,118,43.9,
KY-217,Taylor County,Kentucky,46.6,2.6,121,44,
KY-219,Todd County,Kentucky,48.9,2.8,125,46.1,
KY-221,Trigg County,Kentucky,48.9,2.3,120,46.6,
KY-223,Trimble County,Kentucky,46.1,2.9,118,43.2,
KY-225,Union County,Kentucky,47.3,1.2,101,46.1,
KY-227,Warren County,Kentucky,48,2.4,121,45.5,
KY-229,Washington County,Kentucky,46,2.2,118,43.8,
KY-231,Wayne County,Kentucky,46.8,2.9,123,43.9,
KY-233,Webster County,Kentucky,47.9,1.6,111,46.3,
KY-235,Whitley County,Kentucky,45.7,1.9,116,43.8,
KY-237,Wolfe County,Kentucky,45.4,1.9,123,43.5,
KY-239,Woodford County,Kentucky,45.7,2.1,114,43.5,
LA-001,Acadia Parish,Louisiana,59.1,1.7,116,57.3,
LA-003,Allen Parish,Louisiana,58.3,2.2,120,56.1,
LA-005,Ascension Parish,Louisiana,59.3,2.2,118,57.1,
LA-007,Assumption Parish,Louisiana,60.4,2.4,119,58,
LA-009,Avoyelles Parish,Louisiana,57.1,1.8,117,55.3,
LA-011,Beauregard Parish,Louisiana,58.2,2.5,121,55.7,
LA-013,Bienville Parish,Louisiana,54.9,2.5,120,52.4,
LA-015,Bossier Parish,Louisiana,55.4,2.6,122,52.8,
LA-017,Caddo Parish,Louisiana,55.4,2.1,119,53.3,
LA-019,Calcasieu Parish,Louisiana,60.1,2.3,120,57.7,
LA-021,Caldwell Parish,Louisiana,55.1,1.9,120,53.2,
LA-023,Cameron Parish,Louisiana,61.4,1.6,113,59.9,
LA-025,Catahoula Parish,Louisiana,56.5,2.2,120,54.2,
LA-027,Claiborne Parish,Louisiana,54,2.1,120,51.9,
LA-029,Concordia Parish,Louisiana,56.8,2.2,119,54.5,
LA-031,De Soto Parish,Louisiana,55.5,2.3,120,53.1,
LA-033,East Baton Rouge Parish,Louisiana,58.3,2.3,116,56,
LA-035,East Carroll Parish,Louisiana,55.1,2.3,119,52.9,
LA-037,East Feliciana Parish,Louisiana,57.5,2.8,120,54.7,
LA-039,Evangeline Parish,Louisiana,57.8,1.7,117,56,
LA-041,Franklin Parish,Louisiana,55.8,2.2,121,53.6,
LA-043,Grant Parish,Louisiana,55.7,1.8,113,53.9,
LA-045,Iberia Parish,Louisiana,60.6,1.9,115,58.7,
LA-047,Iberville Parish,Louisiana,59.3,2.3,119,57,
LA-049,Jackson Parish,Louisiana,54.2,2,118,52.3,
LA-051,Jefferson Parish,Louisiana,62.1,2,116,60,
LA-053,Jefferson Davis Parish,Louisiana,59.8,2,119,57.8,
LA-055,Lafayette Parish,Louisiana,59,1.7,114,57.4,
LA-057,Lafourche Parish,Louisiana,62.4,2.4,119,60,
LA-059,La Salle Parish,Louisiana,56.1,2.2,120,53.9,
LA-061,Lincoln Parish,Louisiana,54,2,118,52,
LA-063,Livingston Parish,Louisiana,58.3,2,117,56.2,
LA-065,Madison Parish,Louisiana,55.8,2.6,122,53.3,
LA-067,Morehouse Parish,Louisiana,54.5,2.4,121,52.1,
LA-069,Natchitoches Parish,Louisiana,55.7,2.2,118,53.5,
LA-071,Orleans Parish,Louisiana,61.6,2.1,116,59.4,
LA-073,Ouachita Parish,Louisiana,54.2,1.6,113,52.6,
LA-075,Plaquemines Parish,Louisiana,63.5,2.1,117,61.4,
LA-077,Pointe Coupee Parish,Louisiana,58.6,2.7,121,55.9,
LA-079,Rapides Parish,Louisiana,56.7,1.9,116,54.8,
LA-081,Red River Parish,Louisiana,55.5,2.6,119,52.9,
LA-083,Richland Parish,Louisiana,54.9,1.8,118,53.1,
LA-085,Sabine Parish,Louisiana,55.8,2.6,121,53.2,
LA-087,St. Bernard Parish,Louisiana,62.3,2,116,60.3,
LA-089,St. Charles Parish,Louisiana,61,2.2,117,58.8,
LA-091,St. Helena Parish,Louisiana,56.9,2.4,118,54.5,
LA-093,St. James Parish,Louisiana,59.9,2.3,118,57.6,
LA-095,St. John the Baptist Parish,Louisiana,59.9,2.2,117,57.6,
LA-097,St. Landry Parish,Louisiana,58,1.7,115,56.3,
LA-099,St. Martin Parish,Louisiana,59.5,2.1,116,57.4,
LA-101,St. Mary Parish,Louisiana,61.9,2.6,121,59.3,
LA-103,St. Tammany Parish,Louisiana,58.7,2.3,122,56.4,
LA-105,Tangipahoa Parish,Louisiana,57.6,2.2,119,55.4,
LA-107,Tensas Parish,Louisiana,56.4,2.6,122,53.8,
LA-109,Terrebonne Parish,Louisiana,62.9,2.7,122,60.1,
LA-111,Union Parish,Louisiana,53.9,2,118,51.9,
LA-113,Vermilion Parish,Louisiana,60,0.9,105,59.1,
LA-115,Vernon Parish,Louisiana,56.7,2.5,121,54.1,
LA-117,Washington Parish,Louisiana,57.2,2.7,124,54.5,
LA-119,Webster Parish,Louisiana,55.1,2.6,122,52.4,
LA-121,West Baton Rouge Parish,Louisiana,58.9,2.4,120,56.4,
LA-123,West Carroll Parish,Louisiana,54.9,2.3,120,52.6,
LA-125,West Feliciana Parish,Louisiana,58.3,3.1,124,55.2,
LA-127,Winn Parish,Louisiana,55,2.1,117,53,
ME-001,Androscoggin County,Maine,37.6,5.3,127,32.3,
ME-003,Aroostook County,Maine,31.7,4.7,126,27,
ME-005,Cumberland County,Maine,38.1,5,127,33.1,
ME-007,Franklin County,Maine,32.8,4.6,126,28.3,
ME-009,Hancock County,Maine,37.9,4.9,127,33,
ME-011,Kennebec County,Maine,37.6,5.3,127,32.4,
ME-013,Knox County,Maine,39.1,5.2,128,34,
ME-015,Lincoln County,Maine,39.1,5.3,128,33.8,
ME-017,Oxford County,Maine,34.3,5,126,29.3,
ME-019,Penobscot County,Maine,35.1,4.7,126,30.5,
ME-021,Piscataquis County,Maine,32.3,4.4,126,27.9,
ME-023,Sagadahoc County,Maine,39.1,5.3,127,33.8,
ME-025,Somerset County,Maine,32.6,4.1,125,28.5,
ME-027,Waldo County,Maine,37.7,5.1,127,32.6,
ME-029,Washington County,Maine,37.5,5.5,128,32,
ME-031,York County,Maine,38,4.2,125,33.8,
MD-001,Allegany County,Maryland,42.6,2.8,126,39.7,
MD-003,Anne Arundel County,Maryland,49.3,3.7,127,45.6,
MD-005,Baltimore County,Maryland,46.5,4,127,42.5,
MD-009,Calvert County,Maryland,49.2,3.5,128,45.8,
MD-011,Caroline County,Maryland,46.8,2.9,120,43.9,
MD-013,Carroll County,Maryland,44.8,3.8,127,41.1,
MD-015,Cecil County,Maryland,47.3,3.9,127,43.4,
MD-017,Charles County,Maryland,49.3,4,128,45.2,
MD-019,Dorchester County,Maryland,48.9,3.2,124,45.7,
MD-021,Frederick County,Maryland,45.4,3.3,126,42.2,
MD-023,Garrett County,Maryland,39.5,3,124,36.5,
MD-025,Harford County,Maryland,46.9,3.9,128,43.1,
MD-027,Howard County,Maryland,46.2,3.8,127,42.4,
MD-029,Kent County,Maryland,48,3.4,126,44.6,
MD-031,Montgomery County,Maryland,46.9,3.6,126,43.4,
MD-033,Prince George&#039;s County,Maryland,48.2,3.7,127,44.5,
MD-035,Queen Anne&#039;s County,Maryland,47.6,3.1,123,44.5,
MD-037,St. Mary&#039;s County,Maryland,49.5,3.4,127,46.1,
MD-039,Somerset County,Maryland,50.1,3.4,124,46.6,
MD-041,Talbot County,Maryland,48.3,2.4,120,45.9,
MD-043,Washington County,Maryland,44.3,3.1,125,41.2,
MD-045,Wicomico County,Maryland,48.7,3.6,124,45,
MD-047,Worcester County,Maryland,49.9,3.7,125,46.2,
MD-510,Baltimore City,Maryland,49.1,4.1,126,45,
MD-511,Washington, D.C.,District of Columbia,48.6,3.7,127,44.9
MA-001,Barnstable County,Massachusetts,45.6,4.5,128,41.1,
MA-003,Berkshire County,Massachusetts,38.2,4.7,128,33.5,
MA-005,Bristol County,Massachusetts,44,4.7,128,39.3,
MA-007,Dukes County,Massachusetts,45.2,3.9,126,41.4,
MA-009,Essex County,Massachusetts,42.1,4.2,127,37.9,
MA-011,Franklin County,Massachusetts,39.7,5.5,128,34.1,
MA-013,Hampden County,Massachusetts,40.4,4.6,127,35.9,
MA-015,Hampshire County,Massachusetts,40,4.9,127,35.1,
MA-017,Middlesex County,Massachusetts,41.6,4.6,128,37,
MA-019,Nantucket County,Massachusetts,46.1,4.3,125,41.8,
MA-021,Norfolk County,Massachusetts,42.4,4.4,127,38,
MA-023,Plymouth County,Massachusetts,44,4.6,128,39.4,
MA-025,Suffolk County,Massachusetts,43.6,4.3,127,39.4,
MA-027,Worcester County,Massachusetts,40.5,4.9,127,35.6,
MI-001,Alcona County,Michigan,37.1,4.9,128,32.2,
MI-003,Alger County,Michigan,34.4,4,124,30.4,
MI-005,Allegan County,Michigan,41,3.4,124,37.6,
MI-007,Alpena County,Michigan,37,5,127,32,
MI-009,Antrim County,Michigan,37.8,5.1,127,32.7,
MI-011,Arenac County,Michigan,39.5,5.3,128,34.2,
MI-013,Baraga County,Michigan,32.4,4.6,127,27.8,
MI-015,Barry County,Michigan,40.5,3.9,125,36.6,
MI-017,Bay County,Michigan,40.9,5,127,35.9,
MI-019,Benzie County,Michigan,38.6,4.8,125,33.8,
MI-021,Berrien County,Michigan,42.7,3.9,127,38.8,
MI-023,Branch County,Michigan,40.4,2.9,121,37.5,
MI-025,Calhoun County,Michigan,41,4.1,126,36.8,
MI-027,Cass County,Michigan,41.7,4,126,37.7,
MI-029,Charlevoix County,Michigan,37.8,5,126,32.8,
MI-031,Cheboygan County,Michigan,36,4.5,125,31.5,
MI-033,Chippewa County,Michigan,34.8,4.8,127,30,
MI-035,Clare County,Michigan,37,4.4,125,32.6,
MI-037,Clinton County,Michigan,40.5,3.8,124,36.6,
MI-039,Crawford County,Michigan,35.8,4.8,126,31,
MI-041,Delta County,Michigan,34.5,3.3,120,31.1,
MI-043,Dickinson County,Michigan,31.9,3.8,122,28.1,
MI-045,Eaton County,Michigan,40.6,4,126,36.5,
MI-047,Emmet County,Michigan,37.4,5,126,32.3,
MI-049,Genesee County,Michigan,41,4.9,128,36.2,
MI-051,Gladwin County,Michigan,38.5,4.9,126,33.6,
MI-053,Gogebic County,Michigan,30.7,3.1,119,27.6,
MI-055,Grand Traverse County,Michigan,38,5.2,126,32.8,
MI-057,Gratiot County,Michigan,39.8,3.8,122,36,
MI-059,Hillsdale County,Michigan,40.3,3.3,123,37,
MI-061,Houghton County,Michigan,33.6,4.7,126,28.9,
MI-063,Huron County,Michigan,40.4,4.8,127,35.6,
MI-065,Ingham County,Michigan,40.5,4.1,125,36.5,
MI-067,Ionia County,Michigan,39.7,3.6,124,36.1,
MI-069,Iosco County,Michigan,38.1,4.8,127,33.3,
MI-071,Iron County,Michigan,29.8,3.5,120,26.3,
MI-073,Isabella County,Michigan,38.7,4.1,126,34.5,
MI-075,Jackson County,Michigan,40.4,3.7,126,36.7,
MI-077,Kalamazoo County,Michigan,41.6,4.5,126,37.1,
MI-079,Kalkaska County,Michigan,36.4,4.8,125,31.6,
MI-081,Kent County,Michigan,39.4,3.4,122,36,
MI-083,Keweenaw County,Michigan,34.5,4.7,126,29.7,
MI-085,Lake County,Michigan,36.7,3.4,120,33.3,
MI-087,Lapeer County,Michigan,40.9,4.8,127,36.1,
MI-089,Leelanau County,Michigan,39.5,5.3,128,34.2,
MI-091,Lenawee County,Michigan,41.1,3.2,122,37.9,
MI-093,Livingston County,Michigan,40.5,4.5,127,36.1,
MI-095,Luce County,Michigan,34.1,4.4,127,29.7,
MI-097,Mackinac County,Michigan,35.7,4.5,127,31.1,
MI-099,Macomb County,Michigan,43.3,5,127,38.3,
MI-101,Manistee County,Michigan,37.8,3.7,122,34,
MI-103,Marquette County,Michigan,32.5,4.1,124,28.4,
MI-105,Mason County,Michigan,38,3.2,119,34.8,
MI-107,Mecosta County,Michigan,37.1,3.7,123,33.4,
MI-109,Menominee County,Michigan,33.7,3.3,119,30.4,
MI-111,Midland County,Michigan,40,4.4,125,35.6,
MI-113,Missaukee County,Michigan,35.7,4.3,124,31.3,
MI-115,Monroe County,Michigan,43.3,4,127,39.3,
MI-117,Montcalm County,Michigan,38.4,3.7,124,34.7,
MI-119,Montmorency County,Michigan,35.7,4.6,126,31.2,
MI-121,Muskegon County,Michigan,39.8,3.6,124,36.2,
MI-123,Newaygo County,Michigan,37.7,3.6,123,34.1,
MI-125,Oakland County,Michigan,41.4,4.7,127,36.7,
MI-127,Oceana County,Michigan,38.6,3.7,123,34.9,
MI-129,Ogemaw County,Michigan,37,5.1,127,31.9,
MI-131,Ontonagon County,Michigan,32.4,4,123,28.4,
MI-133,Osceola County,Michigan,35.9,3.8,122,32.1,
MI-135,Oscoda County,Michigan,36.1,5,127,31.1,
MI-137,Otsego County,Michigan,35.5,4.7,127,30.9,
MI-139,Ottawa County,Michigan,40.5,3.2,120,37.3,
MI-141,Presque Isle County,Michigan,36.4,4.4,124,32,
MI-143,Roscommon County,Michigan,36.4,4.9,126,31.4,
MI-145,Saginaw County,Michigan,40.6,4.4,125,36.3,
MI-147,St. Clair County,Michigan,43.1,5.1,129,38,
MI-149,St. Joseph County,Michigan,41.3,3.6,126,37.7,
MI-151,Sanilac County,Michigan,41,4.6,127,36.4,
MI-153,Schoolcraft County,Michigan,34.9,3.9,123,31,
MI-155,Shiawassee County,Michigan,40.6,4.2,125,36.4,
MI-157,Tuscola County,Michigan,40.5,4.5,126,36,
MI-159,Van Buren County,Michigan,41.7,4,125,37.7,
MI-161,Washtenaw County,Michigan,40.8,3.9,127,36.8,
MI-163,Wayne County,Michigan,43.3,4.6,128,38.7,
MI-165,Wexford County,Michigan,36.2,4.2,124,31.9,
MN-001,Aitkin County,Minnesota,32.3,4.7,122,27.6,
MN-003,Anoka County,Minnesota,36.7,3.8,121,32.9,
MN-005,Becker County,Minnesota,32.1,4,122,28.1,
MN-007,Beltrami County,Minnesota,31.4,5.5,126,25.9,
MN-009,Benton County,Minnesota,34.9,3.9,121,31,
MN-011,Big Stone County,Minnesota,35.5,4.2,124,31.3,
MN-013,Blue Earth County,Minnesota,38,3.8,124,34.2,
MN-015,Brown County,Minnesota,38,4.6,125,33.4,
MN-017,Carlton County,Minnesota,31.7,4.5,123,27.3,
MN-019,Carver County,Minnesota,37.5,4,122,33.5,
MN-021,Cass County,Minnesota,32.8,4.7,123,28.1,
MN-023,Chippewa County,Minnesota,36.3,4.4,125,31.9,
MN-025,Chisago County,Minnesota,35.5,3.7,121,31.8,
MN-027,Clay County,Minnesota,33.3,3.8,123,29.5,
MN-029,Clearwater County,Minnesota,31.5,4.8,123,26.7,
MN-031,Cook County,Minnesota,29.1,4.5,125,24.6,
MN-033,Cottonwood County,Minnesota,37.9,5,127,32.8,
MN-035,Crow Wing County,Minnesota,33.8,4.6,123,29.1,
MN-037,Dakota County,Minnesota,38.4,4.3,122,34.1,
MN-039,Dodge County,Minnesota,36.1,3.7,121,32.4,
MN-041,Douglas County,Minnesota,34.4,4.6,124,29.8,
MN-043,Faribault County,Minnesota,37.5,3.2,121,34.3,
MN-045,Fillmore County,Minnesota,36.1,3.3,121,32.8,
MN-047,Freeborn County,Minnesota,37.1,3.6,122,33.6,
MN-049,Goodhue County,Minnesota,36.6,3.3,121,33.4,
MN-051,Grant County,Minnesota,35.2,4.6,126,30.6,
MN-053,Hennepin County,Minnesota,37.7,4.1,122,33.5,
MN-055,Houston County,Minnesota,38.4,3.6,121,34.8,
MN-057,Hubbard County,Minnesota,32.2,4.6,121,27.6,
MN-059,Isanti County,Minnesota,35.1,3.3,118,31.8,
MN-061,Itasca County,Minnesota,30.9,5,123,26,
MN-063,Jackson County,Minnesota,37.5,4.7,126,32.8,
MN-065,Kanabec County,Minnesota,33.5,3.4,119,30.1,
MN-067,Kandiyohi County,Minnesota,35.5,4.1,123,31.5,
MN-069,Kittson County,Minnesota,30.8,4.8,122,26,
MN-071,Koochiching County,Minnesota,30.7,5.8,127,24.9,
MN-073,Lac qui Parle County,Minnesota,36.2,4.2,125,32,
MN-075,Lake County,Minnesota,29.1,4.1,123,25,
MN-077,Lake of the Woods County,Minnesota,30.2,5.4,124,24.8,
MN-079,Le Sueur County,Minnesota,38,4.1,123,33.9,
MN-081,Lincoln County,Minnesota,36.3,4.4,126,31.9,
MN-083,Lyon County,Minnesota,37.1,4.3,125,32.8,
MN-085,McLeod County,Minnesota,37.2,4.4,123,32.8,
MN-087,Mahnomen County,Minnesota,31,3.6,120,27.4,
MN-089,Marshall County,Minnesota,30.3,3.9,117,26.4,
MN-091,Martin County,Minnesota,37.7,3.9,123,33.9,
MN-093,Meeker County,Minnesota,35.3,3.5,120,31.8,
MN-095,Mille Lacs County,Minnesota,34.2,3.9,121,30.3,
MN-097,Morrison County,Minnesota,34.5,4.1,122,30.4,
MN-099,Mower County,Minnesota,36.8,4.2,123,32.6,
MN-101,Murray County,Minnesota,36.6,4.3,125,32.3,
MN-103,Nicollet County,Minnesota,38.6,4.7,126,33.8,
MN-105,Nobles County,Minnesota,37,4.4,127,32.6,
MN-107,Norman County,Minnesota,32.1,3.3,116,28.8,
MN-109,Olmsted County,Minnesota,35.9,3.3,118,32.5,
MN-111,Otter Tail County,Minnesota,33.9,4.4,124,29.5,
MN-113,Pennington County,Minnesota,30.4,3.4,116,26.9,
MN-115,Pine County,Minnesota,33.8,5,123,28.7,
MN-117,Pipestone County,Minnesota,36.5,4.7,127,31.8,
MN-119,Polk County,Minnesota,31.5,3.7,120,27.8,
MN-121,Pope County,Minnesota,35.3,4.8,125,30.5,
MN-123,Ramsey County,Minnesota,38.2,4.2,122,34,
MN-125,Red Lake County,Minnesota,30.7,3.2,116,27.5,
MN-127,Redwood County,Minnesota,37.3,4.4,125,32.9,
MN-129,Renville County,Minnesota,37,4.4,125,32.5,
MN-131,Rice County,Minnesota,37.3,3.8,123,33.5,
MN-133,Rock County,Minnesota,37.4,4.7,127,32.7,
MN-135,Roseau County,Minnesota,29.7,4.7,119,25,
MN-137,St. Louis County,Minnesota,29.2,4.2,120,25,
MN-139,Scott County,Minnesota,38.1,3.9,123,34.2,
MN-141,Sherburne County,Minnesota,35.5,3.7,119,31.8,
MN-143,Sibley County,Minnesota,38.3,4.9,126,33.4,
MN-145,Stearns County,Minnesota,35.1,4,123,31.1,
MN-147,Steele County,Minnesota,37,3.9,122,33,
MN-149,Stevens County,Minnesota,35.5,4.6,126,30.9,
MN-151,Swift County,Minnesota,35.9,4.5,125,31.3,
MN-153,Todd County,Minnesota,34,4.2,122,29.8,
MN-155,Traverse County,Minnesota,35.4,4.4,126,31,
MN-157,Wabasha County,Minnesota,36.5,2.9,119,33.6,
MN-159,Wadena County,Minnesota,33.3,4.5,121,28.8,
MN-161,Waseca County,Minnesota,37.1,3.5,122,33.6,
MN-163,Washington County,Minnesota,37.9,4.3,122,33.6,
