# Title: January - December 2023 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MS-055,Issaquena County,Mississippi,56.1,3.2,125,52.9
MS-057,Itawamba County,Mississippi,52.8,3.3,129,49.6
MS-059,Jackson County,Mississippi,59.2,3.4,129,55.9
MS-061,Jasper County,Mississippi,55.6,3.8,129,51.8
MS-063,Jefferson County,Mississippi,56.5,3,128,53.5
MS-065,Jefferson Davis County,Mississippi,56.7,4,129,52.7
MS-067,Jones County,Mississippi,56.1,3.5,129,52.7
MS-069,Kemper County,Mississippi,54,2.6,126,51.4
MS-071,Lafayette County,Mississippi,52.3,2.1,122,50.2
MS-073,Lamar County,Mississippi,56.8,3.4,128,53.4
MS-075,Lauderdale County,Mississippi,54.9,3.4,126,51.5
MS-077,Lawrence County,Mississippi,57.1,4.1,129,53
MS-079,Leake County,Mississippi,54,2.9,128,51.1
MS-081,Lee County,Mississippi,53.5,3.3,129,50.2
MS-083,Leflore County,Mississippi,56.3,4.3,129,52
MS-085,Lincoln County,Mississippi,57,3.9,129,53.1
MS-087,Lowndes County,Mississippi,53.7,2.4,122,51.3
MS-089,Madison County,Mississippi,55.6,2.9,128,52.7
MS-091,Marion County,Mississippi,57.5,3.7,129,53.8
MS-093,Marshall County,Mississippi,52,2.3,125,49.7
MS-095,Monroe County,Mississippi,53.8,3,129,50.7
MS-097,Montgomery County,Mississippi,52.7,2,121,50.7
MS-099,Neshoba County,Mississippi,53.6,3,126,50.6
MS-101,Newton County,Mississippi,54.6,3.7,127,51
MS-103,Noxubee County,Mississippi,53.7,2.3,123,51.3
MS-105,Oktibbeha County,Mississippi,53.4,2.3,119,51.1
MS-107,Panola County,Mississippi,53.2,2.4,126,50.8
MS-109,Pearl River County,Mississippi,58,3.7,129,54.3
MS-111,Perry County,Mississippi,56.3,3.3,127,53
MS-113,Pike County,Mississippi,57.8,4.2,129,53.6
MS-115,Pontotoc County,Mississippi,53.1,2.7,127,50.4
MS-117,Prentiss County,Mississippi,52.1,3.2,128,48.9
MS-119,Quitman County,Mississippi,54.3,3,128,51.3
MS-121,Rankin County,Mississippi,55.7,3.7,129,52
MS-123,Scott County,Mississippi,54.6,3.5,129,51.1
MS-125,Sharkey County,Mississippi,56.1,3.2,125,52.9
MS-127,Simpson County,Mississippi,56.2,4.1,129,52.1
MS-129,Smith County,Mississippi,55.5,3.8,129,51.7
MS-131,Stone County,Mississippi,57.2,3.4,129,53.8
MS-133,Sunflower County,Mississippi,55.6,3.5,127,52.2
MS-135,Tallahatchie County,Mississippi,55,3.6,128,51.5
MS-137,Tate County,Mississippi,53.1,2.4,125,50.7
MS-139,Tippah County,Mississippi,51.3,2.6,127,48.7
MS-141,Tishomingo County,Mississippi,51.3,3.4,128,47.9
MS-143,Tunica County,Mississippi,54.2,2.9,128,51.3
MS-145,Union County,Mississippi,52.5,2.8,127,49.7
MS-147,Walthall County,Mississippi,57.7,3.9,129,53.8
MS-149,Warren County,Mississippi,56.8,3.5,126,53.3
MS-151,Washington County,Mississippi,55.3,2.8,124,52.5
MS-153,Wayne County,Mississippi,55.9,3.5,129,52.4
MS-155,Webster County,Mississippi,52.6,1.9,118,50.7
MS-157,Wilkinson County,Mississippi,58.5,4.1,129,54.4
MS-159,Winston County,Mississippi,53,2.4,121,50.6
MS-161,Yalobusha County,Mississippi,53.1,2.5,127,50.6
MS-163,Yazoo County,Mississippi,56.4,3.1,128,53.3
MO-001,Adair County,Missouri,43,2.3,119,40.7
MO-003,Andrew County,Missouri,43.4,1.7,109,41.6
MO-005,Atchison County,Missouri,42.4,2.2,117,40.3
MO-007,Audrain County,Missouri,45.4,2.9,124,42.5
MO-009,Barry County,Missouri,47.2,2.3,123,45
MO-011,Barton County,Missouri,47.2,1.2,104,45.9
MO-013,Bates County,Missouri,46.2,1.4,107,44.8
MO-015,Benton County,Missouri,45.9,2.4,120,43.5
MO-017,Bollinger County,Missouri,46.7,1.8,120,44.9
MO-019,Boone County,Missouri,46.3,2.8,122,43.4
MO-021,Buchanan County,Missouri,43.9,1.7,107,42.2
MO-023,Butler County,Missouri,49.3,3,126,46.3
MO-025,Caldwell County,Missouri,43.7,2.1,115,41.6
MO-027,Callaway County,Missouri,46.3,2.8,123,43.5
MO-029,Camden County,Missouri,47.2,3.4,125,43.8
MO-031,Cape Girardeau County,Missouri,47.8,2.6,124,45.2
MO-033,Carroll County,Missouri,44.6,2.2,116,42.4
MO-035,Carter County,Missouri,47.1,3.5,127,43.7
MO-037,Cass County,Missouri,46.6,3.1,123,43.5
MO-039,Cedar County,Missouri,47.8,2.7,125,45.1
MO-041,Chariton County,Missouri,44.9,2.4,121,42.5
MO-043,Christian County,Missouri,45.9,2.1,117,43.7
MO-045,Clark County,Missouri,43.8,2.2,120,41.6
MO-047,Clay County,Missouri,45.1,2.5,118,42.6
MO-049,Clinton County,Missouri,43.7,2,111,41.6
MO-051,Cole County,Missouri,47.4,3.3,125,44.1
MO-053,Cooper County,Missouri,46.1,2.9,123,43.1
MO-055,Crawford County,Missouri,44.4,2.9,123,41.5
MO-057,Dade County,Missouri,47.6,2.6,125,45
MO-059,Dallas County,Missouri,46.3,2.6,123,43.7
MO-061,Daviess County,Missouri,43.7,2.1,118,41.6
MO-063,DeKalb County,Missouri,43.6,2.1,118,41.5
MO-065,Dent County,Missouri,44.5,2.5,120,42
MO-067,Douglas County,Missouri,46.5,2.7,126,43.8
MO-069,Dunklin County,Missouri,51.4,3.2,127,48.1
MO-071,Franklin County,Missouri,45.2,2.6,123,42.6
MO-073,Gasconade County,Missouri,45.3,2.7,123,42.6
MO-075,Gentry County,Missouri,43.6,2.8,123,40.8
MO-077,Greene County,Missouri,46.6,2.8,124,43.7
MO-079,Grundy County,Missouri,43.6,1.9,117,41.6
MO-081,Harrison County,Missouri,43.2,2.6,122,40.5
MO-083,Henry County,Missouri,46.2,2,116,44.2
MO-085,Hickory County,Missouri,46.8,2.8,125,44
MO-087,Holt County,Missouri,43.2,1.8,109,41.5
MO-089,Howard County,Missouri,45.8,2.9,122,42.9
MO-091,Howell County,Missouri,48.1,4.6,129,43.5
MO-093,Iron County,Missouri,44.8,2.7,125,42.1
MO-095,Jackson County,Missouri,46.4,3.1,126,43.3
MO-097,Jasper County,Missouri,47.9,1.9,120,46
MO-099,Jefferson County,Missouri,47,2.9,123,44.1
MO-101,Johnson County,Missouri,46.2,3,123,43.2
MO-103,Knox County,Missouri,43,1.9,115,41.1
MO-105,Laclede County,Missouri,46.9,3.2,126,43.7
MO-107,Lafayette County,Missouri,45.5,2.9,123,42.7
MO-109,Lawrence County,Missouri,47.1,2.4,122,44.7
MO-111,Lewis County,Missouri,43.6,1.5,108,42.1
MO-113,Lincoln County,Missouri,45.4,2.7,122,42.7
MO-115,Linn County,Missouri,43.9,2.1,118,41.8
MO-117,Livingston County,Missouri,44.1,2,117,42.1
MO-119,McDonald County,Missouri,48,2.1,120,45.9
MO-121,Macon County,Missouri,43.8,2.2,117,41.7
MO-123,Madison County,Missouri,45.4,2,123,43.3
MO-125,Maries County,Missouri,47.1,3.5,127,43.6
MO-127,Marion County,Missouri,44.6,2.2,117,42.4
MO-129,Mercer County,Missouri,42.4,1.8,116,40.6
MO-131,Miller County,Missouri,47.7,3.8,125,43.9
MO-133,Mississippi County,Missouri,50.1,3,126,47.1
MO-135,Moniteau County,Missouri,46.8,3.4,125,43.5
MO-137,Monroe County,Missouri,44.7,2.3,119,42.4
MO-139,Montgomery County,Missouri,45.5,2.9,123,42.6
MO-141,Morgan County,Missouri,46.3,3.3,125,43
MO-143,New Madrid County,Missouri,50.7,2.8,126,47.9
MO-145,Newton County,Missouri,48.1,2.1,121,46
MO-147,Nodaway County,Missouri,42.7,2.5,119,40.2
MO-149,Oregon County,Missouri,47.9,4.1,127,43.7
MO-151,Osage County,Missouri,46.8,3.1,126,43.7
MO-153,Ozark County,Missouri,47.1,2.9,124,44.3
MO-155,Pemiscot County,Missouri,51.7,3.1,126,48.7
MO-157,Perry County,Missouri,46.9,2.8,124,44
MO-159,Pettis County,Missouri,45.5,2.3,117,43.2
MO-161,Phelps County,Missouri,46.2,3.2,125,43.1
MO-163,Pike County,Missouri,45.2,2.8,123,42.4
MO-165,Platte County,Missouri,45.4,2.6,121,42.7
MO-167,Polk County,Missouri,47.1,3,127,44.1
MO-169,Pulaski County,Missouri,47,3.3,126,43.6
MO-171,Putnam County,Missouri,41.7,1.4,109,40.2
MO-173,Ralls County,Missouri,45.4,2.9,124,42.5
MO-175,Randolph County,Missouri,44.9,2.4,121,42.4
MO-177,Ray County,Missouri,44.5,2.4,116,42.2
MO-179,Reynolds County,Missouri,45,2.9,124,42.1
MO-181,Ripley County,Missouri,48.6,3.6,127,45
MO-183,St. Charles County,Missouri,46.6,2.8,123,43.8
MO-185,St. Clair County,Missouri,46.8,2.1,118,44.7
MO-186,Ste. Genevieve County,Missouri,46.5,2.6,123,43.9
MO-187,St. Francois County,Missouri,45.7,2.6,125,43.1
MO-189,St. Louis County,Missouri,47.6,2.8,123,44.8
MO-195,Saline County,Missouri,45.6,2.7,122,42.8
MO-197,Schuyler County,Missouri,42.5,2.2,119,40.3
MO-199,Scotland County,Missouri,43.2,2.5,121,40.6
MO-201,Scott County,Missouri,49.3,2.8,126,46.5
MO-203,Shannon County,Missouri,46.7,4,127,42.7
MO-205,Shelby County,Missouri,43.2,1.4,107,41.8
MO-207,Stoddard County,Missouri,49.5,2.6,125,46.9
MO-209,Stone County,Missouri,46.6,1.9,117,44.6
MO-211,Sullivan County,Missouri,42.8,1.8,113,41
MO-213,Taney County,Missouri,46.4,1.6,112,44.8
MO-215,Texas County,Missouri,46.6,3.4,127,43.1
MO-217,Vernon County,Missouri,47.2,1.6,112,45.5
MO-219,Warren County,Missouri,45.3,2.7,121,42.6
MO-221,Washington County,Missouri,45.2,3.1,125,42.2
MO-223,Wayne County,Missouri,46.9,2.6,124,44.3
MO-225,Webster County,Missouri,45.8,2.6,124,43.2
MO-227,Worth County,Missouri,42.7,3.2,122,39.6
MO-229,Wright County,Missouri,46.4,3,126,43.4
MO-510,St. Louis City,Missouri,48.2,2.8,123,45.3
MT-001,Beaverhead County,Montana,27.3,1.6,109,25.7
MT-003,Big Horn County,Montana,33.8,2.2,117,31.7
MT-005,Blaine County,Montana,32.1,3.1,124,28.9
MT-007,Broadwater County,Montana,32.6,2.3,122,30.3
MT-009,Carbon County,Montana,33.1,3.1,125,30
MT-011,Carter County,Montana,32.6,2.7,122,29.9
MT-013,Cascade County,Montana,33.4,3.2,129,30.2
MT-015,Chouteau County,Montana,33.7,3.9,129,29.8
MT-017,Custer County,Montana,34.3,3.4,128,30.8
MT-019,Daniels County,Montana,29.7,4,125,25.7
MT-021,Dawson County,Montana,32.7,3.3,124,29.5
MT-023,Deer Lodge County,Montana,26.9,0.8,86,26.1
MT-025,Fallon County,Montana,32.6,2.3,116,30.2
MT-027,Fergus County,Montana,33.6,2.8,126,30.7
MT-029,Flathead County,Montana,31.8,3.2,127,28.6
MT-031,Gallatin County,Montana,28.9,2,120,26.8
MT-033,Garfield County,Montana,34.9,4.5,129,30.4
MT-035,Glacier County,Montana,31.5,4.1,128,27.4
MT-037,Golden Valley County,Montana,32.9,2.4,124,30.5
MT-039,Granite County,Montana,29.3,2,123,27.3
MT-041,Hill County,Montana,31.1,3.6,127,27.5
MT-043,Jefferson County,Montana,30.4,1.5,110,28.9
MT-045,Judith Basin County,Montana,31.6,2.9,125,28.7
MT-047,Lake County,Montana,34.4,2.7,123,31.8
MT-049,Lewis and Clark County,Montana,31.6,2.9,127,28.7
MT-051,Liberty County,Montana,31.6,4.1,129,27.5
MT-053,Lincoln County,Montana,33.4,3.5,127,29.9
MT-055,McCone County,Montana,32.7,3.9,127,28.7
MT-057,Madison County,Montana,29,1.5,112,27.4
MT-059,Meagher County,Montana,30.1,2.6,124,27.5
MT-061,Mineral County,Montana,33.4,2.4,122,31
MT-063,Missoula County,Montana,31.9,2.5,123,29.4
MT-065,Musselshell County,Montana,35,3.3,128,31.8
MT-067,Park County,Montana,28.5,2.2,120,26.3
MT-069,Petroleum County,Montana,35.7,3.6,128,32.1
MT-071,Phillips County,Montana,32.4,3,121,29.3
MT-073,Pondera County,Montana,32.4,4.5,129,27.8
MT-075,Powder River County,Montana,33.1,2.1,113,31
MT-077,Powell County,Montana,29.7,2.6,126,27
MT-079,Prairie County,Montana,33.5,3.4,124,30.2
MT-081,Ravalli County,Montana,30.1,1.5,113,28.7
MT-083,Richland County,Montana,32.1,3.4,123,28.7
MT-085,Roosevelt County,Montana,31.4,3.7,125,27.6
MT-087,Rosebud County,Montana,34.2,3.4,129,30.8
MT-089,Sanders County,Montana,33.3,2,111,31.4
MT-091,Sheridan County,Montana,30.5,4,125,26.5
MT-093,Silver Bow County,Montana,28.7,1.3,100,27.4
MT-095,Stillwater County,Montana,32.8,2.5,122,30.3
MT-097,Sweet Grass County,Montana,32.2,2.2,121,30
MT-099,Teton County,Montana,32,4.1,127,27.9
MT-101,Toole County,Montana,32.9,5.3,129,27.6
MT-103,Treasure County,Montana,34.4,3.1,124,31.3
MT-105,Valley County,Montana,31.4,3.6,124,27.7
MT-107,Wheatland County,Montana,31.7,2.5,126,29.2
MT-109,Wibaux County,Montana,32.7,2.7,120,30
MT-111,Yellowstone County,Montana,35.6,2.8,125,32.7
NE-001,Adams County,Nebraska,40,2.1,112,37.9
NE-003,Antelope County,Nebraska,38.7,2.9,125,35.9
NE-005,Arthur County,Nebraska,36.5,2.2,117,34.3
NE-007,Banner County,Nebraska,34.8,1.9,117,32.9
NE-009,Blaine County,Nebraska,36.9,2.1,113,34.8
NE-011,Boone County,Nebraska,39.1,2.9,122,36.2
NE-013,Box Butte County,Nebraska,34.8,2.3,125,32.4
NE-015,Boyd County,Nebraska,37.4,1.9,107,35.5
NE-017,Brown County,Nebraska,36,1.6,102,34.4
NE-019,Buffalo County,Nebraska,39.1,2.4,121,36.7
NE-021,Burt County,Nebraska,40.1,2.8,120,37.3
NE-023,Butler County,Nebraska,40.5,2.3,114,38.2
NE-025,Cass County,Nebraska,41.6,1.9,112,39.7
NE-027,Cedar County,Nebraska,38.4,2.7,118,35.7
NE-029,Chase County,Nebraska,37.8,2.2,119,35.5
NE-031,Cherry County,Nebraska,36.3,3,125,33.3
NE-033,Cheyenne County,Nebraska,35.6,1.5,106,34.1
NE-035,Clay County,Nebraska,40.4,2.2,114,38.2
NE-037,Colfax County,Nebraska,40.5,3.2,121,37.3
NE-039,Cuming County,Nebraska,39.4,2.7,118,36.7
NE-041,Custer County,Nebraska,37.4,2.5,120,34.9
NE-043,Dakota County,Nebraska,38.8,2.8,121,36
NE-045,Dawes County,Nebraska,36.2,3.4,128,32.8
NE-047,Dawson County,Nebraska,38,1.9,115,36.1
NE-049,Deuel County,Nebraska,36.7,1.6,106,35.1
NE-051,Dixon County,Nebraska,38.2,2.3,115,35.8
NE-053,Dodge County,Nebraska,40.9,3.2,123,37.7
NE-055,Douglas County,Nebraska,42.4,3.5,125,38.9
NE-057,Dundy County,Nebraska,38.3,1.9,112,36.3
NE-059,Fillmore County,Nebraska,40.8,1.9,110,38.9
NE-061,Franklin County,Nebraska,40.1,2,113,38.1
NE-063,Frontier County,Nebraska,38.2,2,118,36.1
NE-065,Furnas County,Nebraska,38.3,1,93,37.2
NE-067,Gage County,Nebraska,41.4,1.7,108,39.6
NE-069,Garden County,Nebraska,35.6,1.7,111,33.9
NE-071,Garfield County,Nebraska,36.2,1.5,97,34.8
NE-073,Gosper County,Nebraska,38.4,1.5,106,36.8
NE-075,Grant County,Nebraska,35.3,2.2,119,33.1
NE-077,Greeley County,Nebraska,38.2,2.5,118,35.8
NE-079,Hall County,Nebraska,40,2.6,123,37.4
NE-081,Hamilton County,Nebraska,40.9,2.6,122,38.2
NE-083,Harlan County,Nebraska,39.8,1.8,111,38
NE-085,Hayes County,Nebraska,37.9,1.9,114,36
NE-087,Hitchcock County,Nebraska,38.4,1.4,106,36.9
NE-089,Holt County,Nebraska,36.9,2,110,34.8
NE-091,Hooker County,Nebraska,36.2,2.3,122,33.9
NE-093,Howard County,Nebraska,39.3,2.6,119,36.7
NE-095,Jefferson County,Nebraska,41.9,2.7,115,39.2
NE-097,Johnson County,Nebraska,41.4,1.8,108,39.6
NE-099,Kearney County,Nebraska,39.5,2.1,116,37.4
NE-101,Keith County,Nebraska,37.6,2,114,35.6
NE-103,Keya Paha County,Nebraska,36.5,1.9,110,34.5
NE-105,Kimball County,Nebraska,33.2,1.4,105,31.8
NE-107,Knox County,Nebraska,38.4,2.7,118,35.8
NE-109,Lancaster County,Nebraska,41.5,2.2,113,39.3
NE-111,Lincoln County,Nebraska,37,1.8,108,35.2
NE-113,Logan County,Nebraska,36.8,2.3,122,34.5
NE-115,Loup County,Nebraska,36.2,1.8,103,34.5
NE-117,McPherson County,Nebraska,36.4,2,117,34.3
NE-119,Madison County,Nebraska,39.4,3,124,36.5
NE-121,Merrick County,Nebraska,40.5,2.8,124,37.8
NE-123,Morrill County,Nebraska,35.6,1.7,114,33.8
NE-125,Nance County,Nebraska,40,2.8,123,37.2
NE-127,Nemaha County,Nebraska,42.3,2,113,40.3
NE-129,Nuckolls County,Nebraska,40.5,1.9,109,38.6
NE-131,Otoe County,Nebraska,41.5,1.7,108,39.8
NE-133,Pawnee County,Nebraska,41.6,1.5,108,40
NE-135,Perkins County,Nebraska,37.3,2.1,117,35.2
NE-137,Phelps County,Nebraska,39.1,2,116,37.1
NE-139,Pierce County,Nebraska,38.7,2.9,122,35.9
NE-141,Platte County,Nebraska,40,2.9,119,37.1
NE-143,Polk County,Nebraska,40.9,2.6,121,38.3
NE-145,Red Willow County,Nebraska,38.6,1.8,113,36.8
NE-147,Richardson County,Nebraska,43,2.2,118,40.8
NE-149,Rock County,Nebraska,35.8,1.6,101,34.2
NE-151,Saline County,Nebraska,41.2,1.9,112,39.2
NE-153,Sarpy County,Nebraska,42.2,2.8,121,39.4
NE-155,Saunders County,Nebraska,41.6,3,122,38.6
NE-157,Scotts Bluff County,Nebraska,35.1,1.8,115,33.4
NE-159,Seward County,Nebraska,40.8,2.1,115,38.8
NE-161,Sheridan County,Nebraska,35.5,3.1,128,32.4
NE-163,Sherman County,Nebraska,38.4,2.6,119,35.8
NE-165,Sioux County,Nebraska,33.5,2.2,124,31.3
NE-167,Stanton County,Nebraska,39.6,3,122,36.6
NE-169,Thayer County,Nebraska,41.2,2.1,112,39.1
NE-171,Thomas County,Nebraska,36.8,2,115,34.8
NE-173,Thurston County,Nebraska,39,2.6,119,36.4
NE-175,Valley County,Nebraska,37.2,2,107,35.2
NE-177,Washington County,Nebraska,41.7,3.4,123,38.3
NE-179,Wayne County,Nebraska,38.5,2.6,117,35.9
NE-181,Webster County,Nebraska,40.1,1.8,107,38.3
NE-183,Wheeler County,Nebraska,37.6,2.3,116,35.3
NE-185,York County,Nebraska,40.9,2.2,116,38.8
NV-001,Churchill County,Nevada,36.6,1.5,98,35.1
NV-003,Clark County,Nevada,52.5,1.3,90,51.1
NV-005,Douglas County,Nevada,35.2,0.5,74,34.7
NV-007,Elko County,Nevada,31.5,0.6,79,31
NV-009,Esmeralda County,Nevada,39.4,2.8,108,36.6
NV-011,Eureka County,Nevada,31.5,0.7,81,30.8
NV-013,Humboldt County,Nevada,36.3,0.8,88,35.5
NV-015,Lander County,Nevada,34.2,0.9,94,33.2
NV-017,Lincoln County,Nevada,41.9,1.4,100,40.5
NV-019,Lyon County,Nevada,36.4,1.1,95,35.3
NV-021,Mineral County,Nevada,36.7,2.4,113,34.2
NV-023,Nye County,Nevada,38.2,1.9,104,36.3
NV-027,Pershing County,Nevada,37.5,1.5,106,36
NV-029,Storey County,Nevada,37.9,0.8,75,37.2
NV-031,Washoe County,Nevada,36.3,0.9,93,35.4
NV-033,White Pine County,Nevada,31.7,0.5,81,31.1
NV-510,Carson City,Nevada,36.4,0.8,87,35.5
NH-001,Belknap County,New Hampshire,38.1,5.3,129,32.9
NH-003,Carroll County,New Hampshire,36.7,5.9,129,30.8
NH-005,Cheshire County,New Hampshire,38.8,6,129,32.8
NH-007,Coos County,New Hampshire,33.5,6,129,27.5
NH-009,Grafton County,New Hampshire,35.5,6,129,29.5
NH-011,Hillsborough County,New Hampshire,40,5.7,129,34.3
NH-013,Merrimack County,New Hampshire,38.6,5.7,129,32.9
NH-015,Rockingham County,New Hampshire,40.7,5.1,129,35.6
NH-017,Strafford County,New Hampshire,39,4.6,129,34.3
NH-019,Sullivan County,New Hampshire,37.4,6.2,129,31.2
NJ-001,Atlantic County,New Jersey,46.8,4.1,126,42.7
NJ-003,Bergen County,New Jersey,45.7,4.6,127,41.1
NJ-005,Burlington County,New Jersey,46,3.4,125,42.6
NJ-007,Camden County,New Jersey,46.7,3.3,125,43.4
NJ-009,Cape May County,New Jersey,48.2,4.1,127,44.1
NJ-011,Cumberland County,New Jersey,47.3,4,126,43.3
NJ-013,Essex County,New Jersey,46.3,5.1,127,41.2
NJ-015,Gloucester County,New Jersey,47.5,3.7,127,43.8
NJ-017,Hudson County,New Jersey,48.7,4.7,127,44
NJ-019,Hunterdon County,New Jersey,43.2,4.4,126,38.7
NJ-021,Mercer County,New Jersey,45,3.7,123,41.3
NJ-023,Middlesex County,New Jersey,46.2,4.7,127,41.5
NJ-025,Monmouth County,New Jersey,46.4,4.4,127,42
NJ-027,Morris County,New Jersey,43.2,4.8,127,38.4
NJ-029,Ocean County,New Jersey,46.2,4,127,42.2
NJ-031,Passaic County,New Jersey,43.7,4.6,127,39
NJ-033,Salem County,New Jersey,47.9,3.9,127,44
NJ-035,Somerset County,New Jersey,44.5,4.6,126,39.8
NJ-037,Sussex County,New Jersey,41.4,4.3,128,37.1
NJ-039,Union County,New Jersey,47,5.3,126,41.7
NJ-041,Warren County,New Jersey,42.1,4.8,128,37.2
NM-001,Bernalillo County,New Mexico,39.8,2.1,115,37.7
NM-003,Catron County,New Mexico,33.2,1.6,105,31.7
NM-005,Chaves County,New Mexico,46.8,4.6,129,42.2
NM-006,Cibola County,New Mexico,33.8,1.1,97,32.7
NM-007,Colfax County,New Mexico,33.1,1.4,109,31.7
NM-009,Curry County,New Mexico,44.5,3.6,129,40.9
NM-011,De Baca County,New Mexico,44.4,2.9,124,41.6
NM-013,Dona Ana County,New Mexico,48.8,3.3,126,45.5
NM-015,Eddy County,New Mexico,49.9,4.2,129,45.7
NM-017,Grant County,New Mexico,42.5,1.8,119,40.6
NM-019,Guadalupe County,New Mexico,41.2,2,121,39.2
NM-021,Harding County,New Mexico,39.9,1.6,114,38.3
NM-023,Hidalgo County,New Mexico,44.6,1.3,103,43.3
NM-025,Lea County,New Mexico,47.8,3.5,129,44.3
NM-027,Lincoln County,New Mexico,42.1,3.7,129,38.3
NM-028,Los Alamos County,New Mexico,34.9,1.7,110,33.2
NM-029,Luna County,New Mexico,46.9,2.4,125,44.5
NM-031,McKinley County,New Mexico,34.9,1.3,106,33.6
NM-033,Mora County,New Mexico,34.2,2.1,124,32.1
NM-035,Otero County,New Mexico,45.5,3.1,128,42.4
NM-037,Quay County,New Mexico,43.7,2.1,120,41.7
NM-039,Rio Arriba County,New Mexico,31.1,1.1,94,30
NM-041,Roosevelt County,New Mexico,44.9,3.3,128,41.6
NM-043,Sandoval County,New Mexico,35.9,1.5,113,34.4
NM-045,San Juan County,New Mexico,37.7,1.9,112,35.8
NM-047,San Miguel County,New Mexico,39,1.7,115,37.4
NM-049,Santa Fe County,New Mexico,35.8,1.5,110,34.3
NM-051,Sierra County,New Mexico,45.2,2.9,128,42.3
NM-053,Socorro County,New Mexico,40.7,2.7,125,38
NM-055,Taos County,New Mexico,30.1,1.6,112,28.5
NM-057,Torrance County,New Mexico,36.9,2.2,122,34.7
NM-059,Union County,New Mexico,38.3,1.6,117,36.7
NM-061,Valencia County,New Mexico,40.7,2.1,118,38.6
NY-001,Albany County,New York,40.6,4.6,129,36
NY-003,Allegany County,New York,38.4,4.3,129,34.1
NY-005,Bronx County,New York,48.9,4.6,128,44.3
NY-007,Broome County,New York,39.3,3.8,127,35.5
NY-009,Cattaraugus County,New York,38.1,4.1,128,34
NY-011,Cayuga County,New York,40.5,3.9,127,36.7
NY-013,Chautauqua County,New York,40.2,4,127,36.2
NY-015,Chemung County,New York,39.1,3.5,126,35.6
NY-017,Chenango County,New York,37.9,3.6,127,34.3
NY-019,Clinton County,New York,36.8,4.6,129,32.2
NY-021,Columbia County,New York,41.4,5,129,36.5
NY-023,Cortland County,New York,38,3.5,127,34.4
NY-025,Delaware County,New York,37.2,4,128,33.2
NY-027,Dutchess County,New York,42,4.9,128,37.1
NY-029,Erie County,New York,40.7,4.1,125,36.6
NY-031,Essex County,New York,34.3,4.4,126,29.9
NY-033,Franklin County,New York,34.5,4.7,127,29.9
NY-035,Fulton County,New York,37.2,4,127,33.3
NY-037,Genesee County,New York,40.5,3.8,127,36.7
NY-039,Greene County,New York,39,4.5,129,34.5
NY-041,Hamilton County,New York,33.4,4.5,127,28.9
NY-043,Herkimer County,New York,35.1,3.7,127,31.4
NY-045,Jefferson County,New York,38.7,4.8,128,33.9
NY-047,Kings County,New York,49.5,4.5,128,45
NY-049,Lewis County,New York,35.7,4.9,128,30.8
NY-051,Livingston County,New York,40.6,4.2,126,36.3
NY-053,Madison County,New York,38.2,3.8,127,34.4
NY-055,Monroe County,New York,42,4.2,127,37.8
NY-057,Montgomery County,New York,39.1,3.6,127,35.5
NY-059,Nassau County,New York,47.8,4.5,128,43.4
NY-061,New York County,New York,49.3,4.6,127,44.6
NY-063,Niagara County,New York,42.4,4.1,127,38.2
NY-065,Oneida County,New York,38,4,127,34
NY-067,Onondaga County,New York,40.4,4.4,128,36
NY-069,Ontario County,New York,40.7,4,126,36.7
NY-071,Orange County,New York,42.1,4.2,128,37.8
NY-073,Orleans County,New York,41.9,3.9,127,37.9
NY-075,Oswego County,New York,40.1,4.8,128,35.3
NY-077,Otsego County,New York,36.7,2.9,123,33.8
NY-079,Putnam County,New York,42.7,4.6,126,38.1
NY-081,Queens County,New York,48.7,4.3,128,44.5
NY-083,Rensselaer County,New York,40.6,5.3,129,35.3
NY-085,Richmond County,New York,48.9,4.9,127,44.1
NY-087,Rockland County,New York,44.4,4.6,127,39.8
NY-089,St. Lawrence County,New York,36.5,4.9,128,31.5
NY-091,Saratoga County,New York,39.3,5.1,129,34.2
NY-093,Schenectady County,New York,40.3,4.7,129,35.6
NY-095,Schoharie County,New York,37.8,3.7,127,34.1
NY-097,Schuyler County,New York,39.1,3.5,126,35.7
NY-099,Seneca County,New York,41,3.5,127,37.5
NY-101,Steuben County,New York,38.7,4.1,128,34.6
NY-103,Suffolk County,New York,46.1,4.4,128,41.7
NY-105,Sullivan County,New York,39.4,4.6,129,34.8
NY-107,Tioga County,New York,39.2,3.4,127,35.8
NY-109,Tompkins County,New York,39,3.2,127,35.8
NY-111,Ulster County,New York,40.5,4.8,129,35.7
NY-113,Warren County,New York,36.2,4.9,128,31.3
NY-115,Washington County,New York,38.7,5.3,128,33.4
NY-117,Wayne County,New York,41.5,3.8,127,37.7
NY-119,Westchester County,New York,44.9,4.7,126,40.2
NY-121,Wyoming County,New York,39.2,4.1,126,35.1
NY-123,Yates County,New York,40.2,3.7,126,36.4
NC-001,Alamance County,North Carolina,48.7,2.1,117,46.6
NC-003,Alexander County,North Carolina,47.4,1.7,115,45.7
NC-005,Alleghany County,North Carolina,43.1,3.1,125,40
NC-007,Anson County,North Carolina,51.6,2.6,122,49
NC-009,Ashe County,North Carolina,41.4,2.3,123,39
