ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
MS-067,Jones County,Mississippi,77.3,0,68,77.3,
MS-069,Kemper County,Mississippi,75.8,0.7,95,75.1,
MS-071,Lafayette County,Mississippi,73.6,0.4,82,73.3,
MS-073,Lamar County,Mississippi,77.8,0.3,78,77.5,
MS-075,Lauderdale County,Mississippi,76.5,0.9,100,75.5,
MS-077,Lawrence County,Mississippi,78.2,0.9,101,77.2,
MS-079,Leake County,Mississippi,76.5,1.5,111,75.1,
MS-081,Lee County,Mississippi,74.3,1,100,73.3,
MS-083,Leflore County,Mississippi,75.5,1,94,74.5,
MS-085,Lincoln County,Mississippi,77.7,1.1,107,76.6,
MS-087,Lowndes County,Mississippi,75,0.5,82,74.6,
MS-089,Madison County,Mississippi,77,1.3,109,75.7,
MS-091,Marion County,Mississippi,78.5,0.9,107,77.6,
MS-093,Marshall County,Mississippi,72.4,0.3,73,72.2,
MS-095,Monroe County,Mississippi,74.5,0.5,82,74,
MS-097,Montgomery County,Mississippi,75.4,1.6,111,73.9,
MS-099,Neshoba County,Mississippi,76.1,1.1,104,74.9,
MS-101,Newton County,Mississippi,76.7,1.1,105,75.6,
MS-103,Noxubee County,Mississippi,75.4,0.5,86,74.9,
MS-105,Oktibbeha County,Mississippi,75.1,0.9,94,74.2,
MS-107,Panola County,Mississippi,73.3,-0.1,68,73.4,
MS-109,Pearl River County,Mississippi,78.4,1.1,108,77.3,
MS-111,Perry County,Mississippi,78.3,0.3,78,78,
MS-113,Pike County,Mississippi,78.8,1.9,120,76.9,
MS-115,Pontotoc County,Mississippi,74.1,1,101,73.1,
MS-117,Prentiss County,Mississippi,73,0.5,81,72.5,
MS-119,Quitman County,Mississippi,73.2,-0.2,59,73.4,
MS-121,Rankin County,Mississippi,77.3,1.1,102,76.2,
MS-123,Scott County,Mississippi,76.9,1.3,108,75.7,
MS-125,Sharkey County,Mississippi,76.3,1,95,75.3,
MS-127,Simpson County,Mississippi,77.5,0.8,94,76.7,
MS-129,Smith County,Mississippi,77.2,0.8,94,76.4,
MS-131,Stone County,Mississippi,78.4,0.6,93,77.8,
MS-133,Sunflower County,Mississippi,74.4,0,68,74.3,
MS-135,Tallahatchie County,Mississippi,74.5,0.5,86,74,
MS-137,Tate County,Mississippi,72.5,-0.3,56,72.8,
MS-139,Tippah County,Mississippi,72.3,0.5,85,71.8,
MS-141,Tishomingo County,Mississippi,72.3,0.1,72,72.2,
MS-143,Tunica County,Mississippi,72.4,-0.3,59,72.7,
MS-145,Union County,Mississippi,73.6,0.9,99,72.7,
MS-147,Walthall County,Mississippi,78.6,1.5,118,77.1,
MS-149,Warren County,Mississippi,77,0.9,93,76.1,
MS-151,Washington County,Mississippi,74.6,-0.1,59,74.8,
MS-153,Wayne County,Mississippi,77,-0.3,56,77.3,
MS-155,Webster County,Mississippi,74.8,1.1,103,73.6,
MS-157,Wilkinson County,Mississippi,77.9,0.6,86,77.4,
MS-159,Winston County,Mississippi,75.2,1,99,74.2,
MS-161,Yalobusha County,Mississippi,74.4,0.6,85,73.8,
MS-163,Yazoo County,Mississippi,76.7,1.3,110,75.4,
MO-001,Adair County,Missouri,63.2,1.6,101,61.5,
MO-003,Andrew County,Missouri,64.2,1.3,99,62.9,
MO-005,Atchison County,Missouri,63.9,1.2,95,62.7,
MO-007,Audrain County,Missouri,63.9,0,69,63.8,
MO-009,Barry County,Missouri,68.4,0.7,87,67.6,
MO-011,Barton County,Missouri,68,0.4,81,67.6,
MO-013,Bates County,Missouri,67.2,0.8,91,66.4,
MO-015,Benton County,Missouri,66.7,0.3,74,66.4,
MO-017,Bollinger County,Missouri,67.5,0,71,67.4,
MO-019,Boone County,Missouri,64.9,0.3,74,64.6,
MO-021,Buchanan County,Missouri,64.8,1.1,91,63.8,
MO-023,Butler County,Missouri,69.3,-0.4,58,69.7,
MO-025,Caldwell County,Missouri,64.3,1.2,97,63.1,
MO-027,Callaway County,Missouri,65.6,0.7,81,64.9,
MO-029,Camden County,Missouri,68.1,1.2,100,66.9,
MO-031,Cape Girardeau County,Missouri,67.8,0.7,86,67.1,
MO-033,Carroll County,Missouri,64.1,-0.1,63,64.2,
MO-035,Carter County,Missouri,68.9,0.4,80,68.5,
MO-037,Cass County,Missouri,66,1,90,65,
MO-039,Cedar County,Missouri,67.9,0.5,82,67.4,
MO-041,Chariton County,Missouri,64.2,0.1,70,64,
MO-043,Christian County,Missouri,67.5,0.5,81,67,
MO-045,Clark County,Missouri,61.9,0.1,71,61.8,
MO-047,Clay County,Missouri,64.8,0.7,78,64.2,
MO-049,Clinton County,Missouri,64.2,1.2,94,63.1,
MO-051,Cole County,Missouri,66.9,0.7,86,66.1,
MO-053,Cooper County,Missouri,65.7,0.5,79,65.2,
MO-055,Crawford County,Missouri,66.9,0,61,66.9,
MO-057,Dade County,Missouri,68.1,0.5,88,67.5,
MO-059,Dallas County,Missouri,67.2,0.6,82,66.6,
MO-061,Daviess County,Missouri,63.6,1.1,95,62.5,
MO-063,DeKalb County,Missouri,63.9,1.4,100,62.4,
MO-065,Dent County,Missouri,66.5,-0.5,48,67,
MO-067,Douglas County,Missouri,67.9,0.9,87,66.9,
MO-069,Dunklin County,Missouri,69.9,-0.2,60,70.1,
MO-071,Franklin County,Missouri,66.7,0.6,81,66.1,
MO-073,Gasconade County,Missouri,66.3,0.5,76,65.9,
MO-075,Gentry County,Missouri,63.5,1.6,103,62,
MO-077,Greene County,Missouri,67.5,0.7,84,66.8,
MO-079,Grundy County,Missouri,62.9,0.4,81,62.5,
MO-081,Harrison County,Missouri,62.8,1.3,99,61.4,
MO-083,Henry County,Missouri,66.6,0.2,72,66.4,
MO-085,Hickory County,Missouri,67,0.2,70,66.8,
MO-087,Holt County,Missouri,64.5,1.1,97,63.3,
MO-089,Howard County,Missouri,64.9,0.3,71,64.5,
MO-091,Howell County,Missouri,68.3,0.9,89,67.4,
MO-093,Iron County,Missouri,66.8,0.2,71,66.6,
MO-095,Jackson County,Missouri,65.3,0.8,89,64.5,
MO-097,Jasper County,Missouri,68.9,1,93,67.9,
MO-099,Jefferson County,Missouri,67.4,1.2,96,66.2,
MO-101,Johnson County,Missouri,65.7,0.8,86,64.9,
MO-103,Knox County,Missouri,62.6,0.8,88,61.8,
MO-105,Laclede County,Missouri,67.3,0.7,85,66.6,
MO-107,Lafayette County,Missouri,65.1,0.5,78,64.5,
MO-109,Lawrence County,Missouri,67.8,0.5,80,67.2,
MO-111,Lewis County,Missouri,62.3,-0.1,68,62.4,
MO-113,Lincoln County,Missouri,65,0.5,82,64.5,
MO-115,Linn County,Missouri,63.1,0,65,63.1,
MO-117,Livingston County,Missouri,63.4,0,63,63.5,
MO-119,McDonald County,Missouri,69.9,1.3,103,68.6,
MO-121,Macon County,Missouri,63.5,1,91,62.5,
MO-123,Madison County,Missouri,66.7,-0.2,59,66.9,
MO-125,Maries County,Missouri,67.1,0.6,83,66.6,
MO-127,Marion County,Missouri,63.2,0.2,75,63.1,
MO-129,Mercer County,Missouri,61.9,0.5,82,61.4,
MO-131,Miller County,Missouri,67.9,1.2,96,66.6,
MO-133,Mississippi County,Missouri,68.7,0.2,75,68.5,
MO-135,Moniteau County,Missouri,66.1,0.6,83,65.5,
MO-137,Monroe County,Missouri,63.5,0.1,73,63.4,
MO-139,Montgomery County,Missouri,65.2,0.7,84,64.5,
MO-141,Morgan County,Missouri,66.6,0.7,86,65.9,
MO-143,New Madrid County,Missouri,69,-0.1,63,69.1,
MO-145,Newton County,Missouri,69.4,1.6,107,67.8,
MO-147,Nodaway County,Missouri,63.2,1.4,100,61.8,
MO-149,Oregon County,Missouri,69.3,0.9,83,68.4,
MO-151,Osage County,Missouri,66.9,0.7,89,66.1,
MO-153,Ozark County,Missouri,68.7,0.6,83,68.1,
MO-155,Pemiscot County,Missouri,69.8,0,63,69.8,
MO-157,Perry County,Missouri,66.6,-0.2,58,66.8,
MO-159,Pettis County,Missouri,65.8,0.5,80,65.3,
MO-161,Phelps County,Missouri,67.1,0.1,69,67.1,
MO-163,Pike County,Missouri,63.9,0.2,70,63.7,
MO-165,Platte County,Missouri,65.3,1,89,64.3,
MO-167,Polk County,Missouri,67.6,0.8,86,66.8,
MO-169,Pulaski County,Missouri,67.9,0.9,88,67,
MO-171,Putnam County,Missouri,62.3,0.8,90,61.5,
MO-173,Ralls County,Missouri,63.6,0.2,74,63.4,
MO-175,Randolph County,Missouri,63.9,0.4,80,63.4,
MO-177,Ray County,Missouri,64.6,0.6,81,64,
MO-179,Reynolds County,Missouri,67.7,0.2,74,67.5,
MO-181,Ripley County,Missouri,69.4,0.2,72,69.3,
MO-183,St. Charles County,Missouri,66.3,0.8,87,65.5,
MO-185,St. Clair County,Missouri,67.3,0,69,67.3,
MO-186,Ste. Genevieve County,Missouri,66.6,0.1,75,66.5,
MO-187,St. Francois County,Missouri,66.6,0.5,83,66.1,
MO-189,St. Louis County,Missouri,66.5,0.9,88,65.6,
MO-195,Saline County,Missouri,65,0.3,74,64.7,
MO-197,Schuyler County,Missouri,62.5,1.4,95,61.2,
MO-199,Scotland County,Missouri,62.2,0.8,87,61.5,
MO-201,Scott County,Missouri,68.5,0.5,82,68,
MO-203,Shannon County,Missouri,68.2,0.3,74,67.8,
MO-205,Shelby County,Missouri,62.8,0.3,81,62.5,
MO-207,Stoddard County,Missouri,68.7,-0.2,60,68.9,
MO-209,Stone County,Missouri,68.2,0.2,71,68.1,
MO-211,Sullivan County,Missouri,62.4,0.4,80,62,
MO-213,Taney County,Missouri,68.5,0.2,68,68.3,
MO-215,Texas County,Missouri,66.6,-0.2,67,66.7,
MO-217,Vernon County,Missouri,67.6,0.2,80,67.4,
MO-219,Warren County,Missouri,66,1.1,91,64.9,
MO-221,Washington County,Missouri,66.9,0.6,82,66.3,
MO-223,Wayne County,Missouri,68.3,-0.1,71,68.4,
MO-225,Webster County,Missouri,66.5,0.7,86,65.8,
MO-227,Worth County,Missouri,62.7,1.4,102,61.3,
MO-229,Wright County,Missouri,66.6,0.4,75,66.2,
MO-510,St. Louis City,Missouri,66.6,0.9,88,65.6,
MT-001,Beaverhead County,Montana,50.1,2.3,118,47.8,
MT-003,Big Horn County,Montana,59.9,3.5,121,56.3,
MT-005,Blaine County,Montana,55.5,2,99,53.5,
MT-007,Broadwater County,Montana,55.4,2.3,112,53.1,
MT-009,Carbon County,Montana,55.7,3.1,118,52.6,
MT-011,Carter County,Montana,59.5,3.7,120,55.7,
MT-013,Cascade County,Montana,56,1.8,100,54.3,
MT-015,Chouteau County,Montana,57.8,2,100,55.8,
MT-017,Custer County,Montana,60.3,3.1,115,57.1,
MT-019,Daniels County,Montana,52.6,2.1,103,50.5,
MT-021,Dawson County,Montana,57.9,3.2,116,54.6,
MT-023,Deer Lodge County,Montana,50.6,3.1,120,47.5,
MT-025,Fallon County,Montana,58.4,3.5,116,55,
MT-027,Fergus County,Montana,57.5,2.3,104,55.2,
MT-029,Flathead County,Montana,51.2,2.3,114,48.9,
MT-031,Gallatin County,Montana,52.7,2.3,115,50.4,
MT-033,Garfield County,Montana,58.1,2.5,105,55.6,
MT-035,Glacier County,Montana,51.1,2.5,108,48.7,
MT-037,Golden Valley County,Montana,58.1,1.5,101,56.6,
MT-039,Granite County,Montana,51.1,2.6,115,48.5,
MT-041,Hill County,Montana,55.1,1.9,95,53.2,
MT-043,Jefferson County,Montana,54,3.4,122,50.6,
MT-045,Judith Basin County,Montana,54.6,2,100,52.6,
MT-047,Lake County,Montana,55.3,2.4,121,52.9,
MT-049,Lewis and Clark County,Montana,53.4,2.7,116,50.7,
MT-051,Liberty County,Montana,55.4,2,94,53.4,
MT-053,Lincoln County,Montana,53.1,2.4,116,50.8,
MT-055,McCone County,Montana,57.3,2.7,109,54.6,
MT-057,Madison County,Montana,52.4,2.7,120,49.7,
MT-059,Meagher County,Montana,52.3,2.8,115,49.5,
MT-061,Mineral County,Montana,53.1,1.7,108,51.4,
MT-063,Missoula County,Montana,53.4,2.2,114,51.2,
MT-065,Musselshell County,Montana,59.3,1.7,104,57.6,
MT-067,Park County,Montana,51.9,2.6,119,49.3,
MT-069,Petroleum County,Montana,59.8,2.2,106,57.6,
MT-071,Phillips County,Montana,56.4,2,100,54.4,
MT-073,Pondera County,Montana,54.8,2,99,52.8,
MT-075,Powder River County,Montana,61,3.5,118,57.6,
MT-077,Powell County,Montana,52,2.4,112,49.6,
MT-079,Prairie County,Montana,58.7,3,115,55.8,
MT-081,Ravalli County,Montana,52,2.1,109,49.9,
MT-083,Richland County,Montana,57.5,3.8,116,53.8,
MT-085,Roosevelt County,Montana,55.9,3.4,115,52.5,
MT-087,Rosebud County,Montana,60,2.8,113,57.2,
MT-089,Sanders County,Montana,54.5,1.8,108,52.7,
MT-091,Sheridan County,Montana,54.3,3.5,116,50.8,
MT-093,Silver Bow County,Montana,52.6,3.4,123,49.2,
MT-095,Stillwater County,Montana,56.1,1.2,95,54.9,
MT-097,Sweet Grass County,Montana,55.3,2.2,112,53.1,
MT-099,Teton County,Montana,54.7,1.9,99,52.8,
MT-101,Toole County,Montana,55.4,1.7,92,53.6,
MT-103,Treasure County,Montana,60.7,2.8,112,57.9,
MT-105,Valley County,Montana,54.3,1.8,99,52.5,
MT-107,Wheatland County,Montana,56.7,2.3,110,54.4,
MT-109,Wibaux County,Montana,57.3,2.8,114,54.6,
MT-111,Yellowstone County,Montana,60,2.1,109,57.9,
NE-001,Adams County,Nebraska,64.5,2.2,111,62.3,
NE-003,Antelope County,Nebraska,60.7,1,87,59.7,
NE-005,Arthur County,Nebraska,63.4,3,122,60.4,
NE-007,Banner County,Nebraska,64.2,3.8,127,60.4,
NE-009,Blaine County,Nebraska,63.3,1.7,105,61.6,
NE-011,Boone County,Nebraska,61.4,1.8,99,59.6,
NE-013,Box Butte County,Nebraska,63.5,3.7,127,59.8,
NE-015,Boyd County,Nebraska,61.4,1.4,97,60,
NE-017,Brown County,Nebraska,63.3,2.6,117,60.7,
NE-019,Buffalo County,Nebraska,64.2,2.3,114,61.9,
NE-021,Burt County,Nebraska,61.5,1.8,102,59.7,
NE-023,Butler County,Nebraska,62,1.4,93,60.6,
NE-025,Cass County,Nebraska,63,1.6,99,61.4,
NE-027,Cedar County,Nebraska,60.5,1.7,109,58.8,
NE-029,Chase County,Nebraska,67.6,3.6,127,64,
NE-031,Cherry County,Nebraska,63.2,3.4,124,59.8,
NE-033,Cheyenne County,Nebraska,64.9,3.7,125,61.2,
NE-035,Clay County,Nebraska,64,1.7,100,62.3,
NE-037,Colfax County,Nebraska,62.5,2.3,110,60.2,
NE-039,Cuming County,Nebraska,61.6,1.8,107,59.7,
NE-041,Custer County,Nebraska,63.3,2,109,61.4,
NE-043,Dakota County,Nebraska,61,1.6,101,59.4,
NE-045,Dawes County,Nebraska,63.7,3.3,124,60.4,
NE-047,Dawson County,Nebraska,64.9,2,113,62.9,
NE-049,Deuel County,Nebraska,65.5,3.1,124,62.3,
NE-051,Dixon County,Nebraska,60.4,1.3,93,59.1,
NE-053,Dodge County,Nebraska,62.4,2,106,60.4,
NE-055,Douglas County,Nebraska,62.8,1.9,104,60.9,
NE-057,Dundy County,Nebraska,68,3.2,125,64.8,
NE-059,Fillmore County,Nebraska,63.4,1.1,90,62.3,
NE-061,Franklin County,Nebraska,66,2.2,115,63.8,
NE-063,Frontier County,Nebraska,66.7,2.7,119,63.9,
NE-065,Furnas County,Nebraska,66.9,1.8,105,65.1,
NE-067,Gage County,Nebraska,64.1,1.2,92,62.9,
NE-069,Garden County,Nebraska,64.1,3.6,124,60.4,
NE-071,Garfield County,Nebraska,61.4,1.5,98,59.9,
NE-073,Gosper County,Nebraska,65.5,1.8,108,63.7,
NE-075,Grant County,Nebraska,62.8,3.2,124,59.6,
NE-077,Greeley County,Nebraska,61.9,1.5,98,60.3,
NE-079,Hall County,Nebraska,64.1,2.3,115,61.8,
NE-081,Hamilton County,Nebraska,63.8,2.2,113,61.6,
NE-083,Harlan County,Nebraska,66.3,1.9,107,64.4,
NE-085,Hayes County,Nebraska,66.8,2.9,121,63.9,
NE-087,Hitchcock County,Nebraska,67.9,2.8,118,65.1,
NE-089,Holt County,Nebraska,61.3,1.6,101,59.7,
NE-091,Hooker County,Nebraska,63.1,2.5,116,60.6,
NE-093,Howard County,Nebraska,63.5,2,113,61.5,
NE-095,Jefferson County,Nebraska,64.3,1,88,63.3,
NE-097,Johnson County,Nebraska,63.6,0.6,82,62.9,
NE-099,Kearney County,Nebraska,64.3,1.8,108,62.5,
NE-101,Keith County,Nebraska,65.1,2.9,120,62.2,
NE-103,Keya Paha County,Nebraska,62.8,3.1,118,59.8,
NE-105,Kimball County,Nebraska,63.9,3.5,127,60.5,
NE-107,Knox County,Nebraska,61.1,1.5,98,59.6,
NE-109,Lancaster County,Nebraska,63.5,1.7,102,61.8,
NE-111,Lincoln County,Nebraska,65.6,2.8,123,62.8,
NE-113,Logan County,Nebraska,63.6,1.9,108,61.8,
NE-115,Loup County,Nebraska,62.3,1.7,102,60.6,
NE-117,McPherson County,Nebraska,63.7,2.5,117,61.2,
NE-119,Madison County,Nebraska,61.6,1.8,108,59.8,
NE-121,Merrick County,Nebraska,63.8,2.5,114,61.3,
NE-123,Morrill County,Nebraska,65,4.4,127,60.7,
NE-125,Nance County,Nebraska,62.8,2.3,109,60.5,
NE-127,Nemaha County,Nebraska,64.1,0.9,90,63.2,
NE-129,Nuckolls County,Nebraska,65.1,1.9,102,63.2,
NE-131,Otoe County,Nebraska,63.4,0.9,91,62.4,
NE-133,Pawnee County,Nebraska,64.4,1,93,63.3,
NE-135,Perkins County,Nebraska,66.1,3.1,122,63.1,
NE-137,Phelps County,Nebraska,64.7,1.8,108,62.9,
NE-139,Pierce County,Nebraska,60.9,1.6,104,59.3,
NE-141,Platte County,Nebraska,62.3,2.3,106,60,
NE-143,Polk County,Nebraska,63,2.2,107,60.8,
NE-145,Red Willow County,Nebraska,67.9,2.9,118,65,
NE-147,Richardson County,Nebraska,64.7,1.3,98,63.4,
NE-149,Rock County,Nebraska,62.3,2.3,116,60,
NE-151,Saline County,Nebraska,63.4,1.1,88,62.3,
NE-153,Sarpy County,Nebraska,63.1,1.9,103,61.2,
NE-155,Saunders County,Nebraska,62.8,1.9,103,60.9,
NE-157,Scotts Bluff County,Nebraska,66,4.6,128,61.4,
NE-159,Seward County,Nebraska,62.7,1.2,90,61.5,
NE-161,Sheridan County,Nebraska,62.8,3.5,126,59.3,
NE-163,Sherman County,Nebraska,63.3,2,112,61.3,
NE-165,Sioux County,Nebraska,62.9,3.5,125,59.4,
NE-167,Stanton County,Nebraska,61.9,2.1,111,59.8,
NE-169,Thayer County,Nebraska,64.5,1.4,98,63.1,
NE-171,Thomas County,Nebraska,63.5,1.9,110,61.6,
NE-173,Thurston County,Nebraska,61,1.7,106,59.2,
NE-175,Valley County,Nebraska,62.2,1.7,102,60.6,
NE-177,Washington County,Nebraska,62.2,1.8,103,60.4,
NE-179,Wayne County,Nebraska,61.1,1.8,107,59.3,
NE-181,Webster County,Nebraska,65.7,2.2,111,63.5,
NE-183,Wheeler County,Nebraska,61.1,1.3,94,59.8,
NE-185,York County,Nebraska,63,1.3,94,61.7,
NV-001,Churchill County,Nevada,69.1,3.3,126,65.8,
NV-003,Clark County,Nevada,78.6,3.4,129,75.2,
NV-005,Douglas County,Nevada,64.3,3.3,127,61,
NV-007,Elko County,Nevada,60.8,3.1,126,57.8,
NV-009,Esmeralda County,Nevada,70.2,4.7,129,65.4,
NV-011,Eureka County,Nevada,64,4.4,128,59.5,
NV-013,Humboldt County,Nevada,64.7,3.8,126,60.8,
NV-015,Lander County,Nevada,65.1,4.2,128,60.9,
NV-017,Lincoln County,Nevada,70.7,3.5,127,67.2,
NV-019,Lyon County,Nevada,68.1,3.3,126,64.8,
NV-021,Mineral County,Nevada,67.9,4.3,129,63.5,
NV-023,Nye County,Nevada,68.8,4.2,128,64.7,
NV-027,Pershing County,Nevada,66.8,3.1,125,63.8,
NV-029,Storey County,Nevada,65.1,3.5,127,61.6,
NV-031,Washoe County,Nevada,64.3,3.5,127,60.8,
NV-033,White Pine County,Nevada,62.7,3.8,128,58.8,
NV-510,Carson City,Nevada,65.4,3.4,127,62.1,
NH-001,Belknap County,New Hampshire,57.4,2.4,118,55,
NH-003,Carroll County,New Hampshire,56.4,2.7,119,53.7,
NH-005,Cheshire County,New Hampshire,58.1,3.2,125,54.9,
NH-007,Coos County,New Hampshire,52.5,3,124,49.5,
NH-009,Grafton County,New Hampshire,55.3,3.1,125,52.2,
NH-011,Hillsborough County,New Hampshire,59.8,3.7,128,56.1,
NH-013,Merrimack County,New Hampshire,58.3,3.1,124,55.2,
NH-015,Rockingham County,New Hampshire,60,3.3,123,56.7,
NH-017,Strafford County,New Hampshire,58.4,2.6,119,55.8,
NH-019,Sullivan County,New Hampshire,56.9,3.2,128,53.7,
NJ-001,Atlantic County,New Jersey,66.4,3.8,127,62.6,
NJ-003,Bergen County,New Jersey,64.7,3.8,126,60.9,
NJ-005,Burlington County,New Jersey,66.9,3.6,127,63.2,
NJ-007,Camden County,New Jersey,66.7,3.5,125,63.2,
NJ-009,Cape May County,New Jersey,65.9,3.8,127,62.1,
NJ-011,Cumberland County,New Jersey,66.3,3.4,124,62.9,
NJ-013,Essex County,New Jersey,65.1,3.7,126,61.4,
NJ-015,Gloucester County,New Jersey,66.4,3.2,124,63.2,
NJ-017,Hudson County,New Jersey,65.3,3.9,126,61.5,
NJ-019,Hunterdon County,New Jersey,64.1,3.7,124,60.4,
NJ-021,Mercer County,New Jersey,65.9,3.6,124,62.3,
NJ-023,Middlesex County,New Jersey,66.1,3.8,126,62.2,
NJ-025,Monmouth County,New Jersey,66.2,4.2,129,62,
NJ-027,Morris County,New Jersey,62.7,3.2,123,59.5,
NJ-029,Ocean County,New Jersey,66.2,4,127,62.3,
NJ-031,Passaic County,New Jersey,62.9,3.6,125,59.2,
NJ-033,Salem County,New Jersey,66,2.8,120,63.1,
NJ-035,Somerset County,New Jersey,65.1,3.6,125,61.5,
NJ-037,Sussex County,New Jersey,61.5,3.3,124,58.2,
NJ-039,Union County,New Jersey,65.4,3.5,125,61.9,
NJ-041,Warren County,New Jersey,62.6,3.4,122,59.2,
NM-001,Bernalillo County,New Mexico,70.4,3.7,127,66.7,
NM-003,Catron County,New Mexico,67.4,3.7,128,63.7,
NM-005,Chaves County,New Mexico,77.6,4.1,126,73.5,
NM-006,Cibola County,New Mexico,67.1,3.2,127,63.8,
NM-007,Colfax County,New Mexico,64.3,2.8,126,61.5,
NM-009,Curry County,New Mexico,74.1,4,127,70,
NM-011,De Baca County,New Mexico,77,5.6,129,71.5,
NM-013,Dona Ana County,New Mexico,78.7,3.9,128,74.8,
NM-015,Eddy County,New Mexico,79.3,3.9,127,75.3,
NM-017,Grant County,New Mexico,73.9,4.8,129,69.1,
NM-019,Guadalupe County,New Mexico,73.6,4.7,128,69,
NM-021,Harding County,New Mexico,71.9,3.7,126,68.3,
NM-023,Hidalgo County,New Mexico,78.7,4.2,128,74.5,
NM-025,Lea County,New Mexico,78.5,4,127,74.5,
NM-027,Lincoln County,New Mexico,71.8,3.5,123,68.3,
NM-028,Los Alamos County,New Mexico,63.1,4,128,59.2,
NM-029,Luna County,New Mexico,79.2,4.1,128,75.1,
NM-031,McKinley County,New Mexico,67.4,4.4,129,63,
NM-033,Mora County,New Mexico,66.1,4.5,129,61.6,
NM-035,Otero County,New Mexico,74.3,3.7,128,70.7,
NM-037,Quay County,New Mexico,74.9,3.7,127,71.1,
NM-039,Rio Arriba County,New Mexico,62.7,3.6,128,59.1,
NM-041,Roosevelt County,New Mexico,75.5,4.2,127,71.2,
NM-043,Sandoval County,New Mexico,67.5,3.6,128,63.9,
NM-045,San Juan County,New Mexico,68.6,3.7,126,65,
NM-047,San Miguel County,New Mexico,70.5,4.2,128,66.3,
NM-049,Santa Fe County,New Mexico,66.6,3.9,128,62.6,
NM-051,Sierra County,New Mexico,74.6,3.8,127,70.9,
NM-053,Socorro County,New Mexico,71.9,3.9,127,68,
NM-055,Taos County,New Mexico,59.7,3.9,129,55.7,
NM-057,Torrance County,New Mexico,68.9,4.5,127,64.4,
NM-059,Union County,New Mexico,69,2.7,122,66.3,
NM-061,Valencia County,New Mexico,73,3.6,125,69.4,
NY-001,Albany County,New York,59.6,2.9,125,56.7,
NY-003,Allegany County,New York,58.2,2.8,122,55.4,
NY-005,Bronx County,New York,64.9,3.9,126,60.9,
NY-007,Broome County,New York,58.4,2.6,123,55.8,
NY-009,Cattaraugus County,New York,58,2.6,121,55.4,
NY-011,Cayuga County,New York,58,2.5,120,55.5,
NY-013,Chautauqua County,New York,58.6,3,125,55.6,
NY-015,Chemung County,New York,59.4,3.3,125,56.1,
NY-017,Chenango County,New York,57.3,2.7,124,54.6,
NY-019,Clinton County,New York,55.1,3.8,128,51.3,
NY-021,Columbia County,New York,60.8,3.1,125,57.7,
NY-023,Cortland County,New York,56.6,2.6,123,54,
NY-025,Delaware County,New York,56.7,2.3,116,54.4,
NY-027,Dutchess County,New York,62.2,3.8,127,58.4,
NY-029,Erie County,New York,59,3.2,124,55.8,
NY-031,Essex County,New York,53.5,2.6,120,50.9,
NY-033,Franklin County,New York,54.5,3.9,128,50.7,
NY-035,Fulton County,New York,56.6,2.5,119,54.1,
NY-037,Genesee County,New York,58,2.6,121,55.4,
NY-039,Greene County,New York,58.1,2.6,118,55.5,
NY-041,Hamilton County,New York,53.3,2.7,121,50.6,
NY-043,Herkimer County,New York,55.1,3,123,52.1,
NY-045,Jefferson County,New York,56.4,3.1,123,53.3,
NY-047,Kings County,New York,64.9,3.8,126,61.1,
NY-049,Lewis County,New York,54.9,3.2,126,51.8,
NY-051,Livingston County,New York,59,2.7,122,56.3,
NY-053,Madison County,New York,56.9,3.1,125,53.9,
NY-055,Monroe County,New York,58.6,2.7,124,55.9,
NY-057,Montgomery County,New York,58.8,2.4,119,56.4,
NY-059,Nassau County,New York,64.2,3.8,126,60.4,
NY-061,New York County,New York,65.1,4,126,61.1,
NY-063,Niagara County,New York,58.3,2.6,118,55.7,
NY-065,Oneida County,New York,57.1,3,124,54.1,
NY-067,Onondaga County,New York,58.5,3.1,127,55.4,
NY-069,Ontario County,New York,58.5,2.6,122,55.9,
NY-071,Orange County,New York,61.5,3.5,126,58,
NY-073,Orleans County,New York,57.9,2.6,120,55.3,
NY-075,Oswego County,New York,57.9,3.3,128,54.6,
NY-077,Otsego County,New York,56.3,2.2,117,54.1,
NY-079,Putnam County,New York,62,3.6,126,58.4,
NY-081,Queens County,New York,64.7,3.8,126,60.9,
NY-083,Rensselaer County,New York,59.5,3.5,126,56.1,
NY-085,Richmond County,New York,65.4,3.8,126,61.5,
NY-087,Rockland County,New York,63.4,3.8,126,59.6,
NY-089,St. Lawrence County,New York,55.8,3.7,125,52.2,
NY-091,Saratoga County,New York,58.4,2.8,124,55.6,
NY-093,Schenectady County,New York,59.2,2.9,125,56.3,
NY-095,Schoharie County,New York,57.1,2.3,115,54.9,
NY-097,Schuyler County,New York,58.3,2.9,123,55.4,
NY-099,Seneca County,New York,58.8,2.3,119,56.5,
NY-101,Steuben County,New York,58.4,2.7,122,55.7,
NY-103,Suffolk County,New York,62.5,3.5,126,59,
NY-105,Sullivan County,New York,58.6,3,122,55.6,
NY-107,Tioga County,New York,58.8,2.9,122,55.9,
NY-109,Tompkins County,New York,57.8,2.4,119,55.4,
NY-111,Ulster County,New York,59.6,3.3,125,56.3,
NY-113,Warren County,New York,55.7,2.4,119,53.2,
NY-115,Washington County,New York,58.5,2.8,124,55.7,
NY-117,Wayne County,New York,57.9,2.2,118,55.7,
NY-119,Westchester County,New York,63.5,3.6,126,59.8,
